date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:15:06	13135/13135	---M-Z	200	added ('OK')	text/css	etag:%22334f-664d3173-e6be66b251feccf9;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-9016.css?ver=1716334963	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-9016a681.css	(from https://l2t.solutions/ service/)
21:15:06	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%2220b05eaa050922784cb63a2fdf8d962d%22	https://l2t.solutions/ service/?feed=rss2	C:/Users/ADMIN/Documents/designweb/l2t.solutions/service/indexd784.html	(from https://l2t.solutions/ service/)
21:15:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:11%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ service/)
21:15:06	129382/129382	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202024%2014:15:12%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/27840302_01-scaled-e1704968559389.jpg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/27840302_01-scaled-e1704968559389.jpg	(from https://l2t.solutions/ service/)
21:15:06	27913/27913	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202024%2014:15:12%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/star_2516970.png	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/star_2516970.png	(from https://l2t.solutions/ service/)
21:15:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:12%20GMT	https://l2t.solutions/ lien-he/	C:/Users/ADMIN/Documents/designweb/l2t.solutions/lien-he/index.html	(from https://l2t.solutions/ service/)
21:15:08	4852358/4852358	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202024%2014:15:13%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/compute-page.png	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/compute-page.png	(from https://l2t.solutions/ service/)
21:15:09	3507171/3507171	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202024%2014:15:14%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/tet_landingpage.png	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/tet_landingpage.png	(from https://l2t.solutions/ service/)
21:15:12	8069309/8069309	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202024%2014:15:16%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/banbanhchun.png	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/banbanhchun.png	(from https://l2t.solutions/ service/)
21:15:12	4190/4190	---M-Z	200	added ('OK')	image/svg+xml	etag:%22105e-658d973f-eefcc71f1ca0d571;gz%22	https://l2t.solutions/ wp-content/uploads/2023/12/icons8-amazon-web-services.svg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/icons8-amazon-web-services.svg	(from https://l2t.solutions/ service/)
21:15:13	5179/5179	---M-Z	200	added ('OK')	image/svg+xml	etag:%22143b-658d9740-662ab9e852ed729d;gz%22	https://l2t.solutions/ wp-content/uploads/2023/12/icons8-mysql.svg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/icons8-mysql.svg	(from https://l2t.solutions/ service/)
21:15:13	5251583/5251583	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202024%2014:15:18%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/courselanding-page.png	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/courselanding-page.png	(from https://l2t.solutions/ service/)
21:15:13	518/518	---M-Z	200	added ('OK')	image/svg+xml	etag:%22206-658d9740-726037d244d78226;gz%22	https://l2t.solutions/ wp-content/uploads/2023/12/icons8-nginx.svg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/icons8-nginx.svg	(from https://l2t.solutions/ service/)
21:15:13	37919/37919	---M-Z	200	added ('OK')	image/svg+xml	etag:%22941f-659fc7b2-1a20b0c017cd1874;gz%22	https://l2t.solutions/ wp-content/uploads/2024/01/icons8-kubernetes.svg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2024/01/icons8-kubernetes.svg	(from https://l2t.solutions/ service/)
21:15:13	3047/3047	---M-Z	200	added ('OK')	image/svg+xml	etag:%22be7-658d9740-57ed3f28b3a36c6;gz%22	https://l2t.solutions/ wp-content/uploads/2023/12/icons8-nodejs.svg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/icons8-nodejs.svg	(from https://l2t.solutions/ service/)
21:15:13	2025/2025	---M-Z	200	added ('OK')	image/svg+xml	etag:%227e9-659fc7b1-edc4d5309efa672a;gz%22	https://l2t.solutions/ wp-content/uploads/2024/01/icons8-docker.svg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2024/01/icons8-docker.svg	(from https://l2t.solutions/ service/)
21:15:14	964/964	---M-Z	200	added ('OK')	image/svg+xml	etag:%223c4-658d9740-51854fc1d189123c;gz%22	https://l2t.solutions/ wp-content/uploads/2023/12/icons8-spring-boot.svg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/icons8-spring-boot.svg	(from https://l2t.solutions/ service/)
21:15:14	494/494	---M-Z	200	added ('OK')	image/svg+xml	etag:%221ee-658d97fe-1da85b516507832e;gz%22	https://l2t.solutions/ wp-content/uploads/2023/12/icons8-css.svg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/icons8-css.svg	(from https://l2t.solutions/ service/)
21:15:14	460/460	---M-Z	200	added ('OK')	image/svg+xml	etag:%221cc-658d97ff-4f7b531bbb2ad4d9;gz%22	https://l2t.solutions/ wp-content/uploads/2023/12/icons8-html.svg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/icons8-html.svg	(from https://l2t.solutions/ service/)
21:15:14	820/820	---M-Z	200	added ('OK')	image/svg+xml	etag:%22334-659fc7b2-6c889e9830d5b809;gz%22	https://l2t.solutions/ wp-content/uploads/2024/01/icons8-javascript.svg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2024/01/icons8-javascript.svg	(from https://l2t.solutions/ service/)
21:15:15	1154/1154	---M-Z	200	added ('OK')	image/svg+xml	etag:%22482-658d97ff-57ba9fc2b78a3d52;gz%22	https://l2t.solutions/ wp-content/uploads/2023/12/icons8-react.svg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/icons8-react.svg	(from https://l2t.solutions/ service/)
21:15:15	2183/2183	---M-Z	200	added ('OK')	image/svg+xml	etag:%22887-659fc7b1-9d20c10a625f48be;gz%22	https://l2t.solutions/ wp-content/uploads/2024/01/icons8-azure.svg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2024/01/icons8-azure.svg	(from https://l2t.solutions/ service/)
21:15:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:20%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ service/)
21:15:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:21%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ service/)
21:15:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:21%20GMT	https://l2t.solutions/ about	C:/Users/ADMIN/Documents/designweb/l2t.solutions/about	(from https://l2t.solutions/ service/)
21:15:16	6193/6193	---M-Z	200	added ('OK')	text/css	etag:%221831-664d3173-2160619c69ab0760;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-7763.css?ver=1716334963	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-7763a681.css	(from https://l2t.solutions/ service/)
21:15:16	15344/15344	---M-Z	200	added ('OK')	text/css	etag:%223bf0-664d3173-abe1080d0149f797;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-7775.css?ver=1716334963	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-7775a681.css	(from https://l2t.solutions/ service/)
21:15:16	14557/14557	---M-Z	200	added ('OK')	text/css	etag:%2238dd-664d3173-98444f13c17938f8;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-7855.css?ver=1716334963	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-7855a681.css	(from https://l2t.solutions/ service/)
21:15:16	3303/3303	---M-Z	200	added ('OK')	text/css	etag:%22ce7-665371c6-21df1259a12c4ac;gz%22	https://l2t.solutions/ wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min.css?ver=1.2.0	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min7359.css	(from https://l2t.solutions/ service/)
21:15:16	48749/48749	---M-Z	200	added ('OK')	text/css	etag:%22be6d-664e2f82-12e7813440072685;gz%22	https://l2t.solutions/ wp-content/uploads/essential-addons-elementor/eael-7887.css?ver=1703896157	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/essential-addons-elementor/eael-78870886.css	(from https://l2t.solutions/ service/)
21:15:17	20028/20028	---M-Z	200	added ('OK')	text/css	etag:%224e3c-664d3173-e51838b30052bf09;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-7887.css?ver=1716334963	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-7887a681.css	(from https://l2t.solutions/ service/)
21:15:17	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-665371c6-c3389d70c207e760;gz%22	https://l2t.solutions/ wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.22	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min0db1.css	(from https://l2t.solutions/ service/)
21:15:17	26702/26702	---M-Z	200	added ('OK')	text/css	etag:%22684e-665371c6-5bed6e4f2008e4fd;gz%22	https://l2t.solutions/ wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=5.9.22	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min0db1.css	(from https://l2t.solutions/ service/)
21:15:17	8049/8049	---M-Z	200	added ('OK')	text/css	etag:%221f71-664e2f2f-b918fa413c459702;gz%22	https://l2t.solutions/ wp-content/uploads/essential-addons-elementor/eael-7165.css?ver=1703896157	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/essential-addons-elementor/eael-71650886.css	(from https://l2t.solutions/ service/)
21:15:17	2706/2706	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a92-664e2f82-ab7ad0e18cb9927;gz%22	https://l2t.solutions/ wp-content/uploads/essential-addons-elementor/eael-9016.js?ver=1703896157	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/essential-addons-elementor/eael-90160886.js	(from https://l2t.solutions/ service/)
21:15:18	15347/15347	---M-Z	200	added ('OK')	application/x-javascript	etag:%223bf3-665371c6-1a53e91f5a465381;gz%22	https://l2t.solutions/ wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js?ver=1.2.0	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min7359.js	(from https://l2t.solutions/ service/)
21:15:18	0/0	---M--	200	added ('OK')	application/x-javascript	etag:%220-664e2f82-85122e87b6ea3e83;;;%22	https://l2t.solutions/ wp-content/uploads/essential-addons-elementor/eael-7887.js?ver=1703896157	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/essential-addons-elementor/eael-78870886.js	(from https://l2t.solutions/ service/)
21:15:18	15073/15073	---M-Z	200	added ('OK')	application/x-javascript	etag:%223ae1-665371c6-ec0da5698685373;gz%22	https://l2t.solutions/ wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=5.9.22	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min0db1.js	(from https://l2t.solutions/ service/)
21:15:18	5129/5129	---M-Z	200	added ('OK')	application/x-javascript	etag:%221409-664e2f2f-9f3e927b772b5325;gz%22	https://l2t.solutions/ wp-content/uploads/essential-addons-elementor/eael-7165.js?ver=1703896157	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/essential-addons-elementor/eael-71650886.js	(from https://l2t.solutions/ service/)
21:15:19	23778/23778	---M-Z	200	added ('OK')	text/css	etag:%225ce2-664d31c1-7ba6df33ac38956a;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-7055.css?ver=1716335041	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-70555347.css	(from https://l2t.solutions/ service/thiet-ke-website-gioi-thieu-doanh-nghiep/)
21:15:19	979/979	---M-Z	200	added ('OK')	text/css	etag:%223d3-664d31c1-5fd0fb65c651c9d5;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-7046.css?ver=1716335041	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-70465347.css	(from https://l2t.solutions/ service/thiet-ke-website-gioi-thieu-doanh-nghiep/)
21:15:21	105251/105251	---MCZ	200	added ('OK')	application/json	etag:%221748-1716992126;gz%22	https://l2t.solutions/ wp-json/wp/v2/service/7055	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/wp/v2/service/7055.json	(from https://l2t.solutions/ service/thiet-ke-website-gioi-thieu-doanh-nghiep/)
21:15:21	3059/3059	---M-Z	200	added ('OK')	application/json	etag:%221749-1716992126;gz%22	https://l2t.solutions/ wp-json/oembed/1.0/embed?url=https%3A%2F%2Fl2t.solutions%2Fservice%2Fthiet-ke-website-gioi-thieu-doanh-nghiep%2F	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/oembed/1.0/embed3a06.json	(from https://l2t.solutions/ service/thiet-ke-website-gioi-thieu-doanh-nghiep/)
21:15:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:27%20GMT	https://l2t.solutions/ ?p=7055	C:/Users/ADMIN/Documents/designweb/l2t.solutions/index7d02.html	(from https://l2t.solutions/ service/thiet-ke-website-gioi-thieu-doanh-nghiep/)
21:15:21	3349/3349	---M-Z	200	added ('OK')	text/xml	etag:%221750-1716992127;gz%22	https://l2t.solutions/ wp-json/oembed/1.0/embed?url=https%3A%2F%2Fl2t.solutions%2Fservice%2Fthiet-ke-website-gioi-thieu-doanh-nghiep%2F&format=xml	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/oembed/1.0/embed0902	(from https://l2t.solutions/ service/thiet-ke-website-gioi-thieu-doanh-nghiep/)
21:15:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:27%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ service/thiet-ke-website-gioi-thieu-doanh-nghiep/)
21:15:22	11689/11689	---M-Z	200	added ('OK')	text/css	etag:%222da9-664cd885-cb072f41182a2385;gz%22	https://l2t.solutions/ wp-content/plugins/elementor-pro/assets/css/widget-animated-headline.min.css	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline.min.css	(from https://l2t.solutions/ service/thiet-ke-website-gioi-thieu-doanh-nghiep/)
21:15:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:28%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ service/thiet-ke-website-gioi-thieu-doanh-nghiep/)
21:15:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:28%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ service/thiet-ke-website-gioi-thieu-doanh-nghiep/)
21:15:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:28%20GMT	https://l2t.solutions/ about	C:/Users/ADMIN/Documents/designweb/l2t.solutions/about	(from https://l2t.solutions/ service/thiet-ke-website-gioi-thieu-doanh-nghiep/)
21:15:23	2890/2890	---M-Z	200	added ('OK')	text/css	etag:%22b4a-664d31cf-c26a3a193a6a6fde;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-7193.css?ver=1716335055	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-7193af26.css	(from https://l2t.solutions/ blog/)
21:15:23	10168/10168	---MCZ	200	added ('OK')	application/json	etag:%221751-1716992129;gz%22	https://l2t.solutions/ wp-json/wp/v2/pages/7193	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/wp/v2/pages/7193.json	(from https://l2t.solutions/ blog/)
21:15:24	2321/2321	---M-Z	200	added ('OK')	application/json	etag:%221752-1716992129;gz%22	https://l2t.solutions/ wp-json/oembed/1.0/embed?url=https%3A%2F%2Fl2t.solutions%2Fblog%2F	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/oembed/1.0/embedb38e.json	(from https://l2t.solutions/ blog/)
21:15:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:29%20GMT	https://l2t.solutions/ ?p=7193	C:/Users/ADMIN/Documents/designweb/l2t.solutions/index0df8.html	(from https://l2t.solutions/ blog/)
21:15:24	2527/2527	---M-Z	200	added ('OK')	text/xml	etag:%221753-1716992130;gz%22	https://l2t.solutions/ wp-json/oembed/1.0/embed?url=https%3A%2F%2Fl2t.solutions%2Fblog%2F&format=xml	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/oembed/1.0/embed57c7	(from https://l2t.solutions/ blog/)
21:15:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:30%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ blog/)
21:15:25	107081/107081	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202024%2014:15:30%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/19603065_Modern_3d_illustration_of_Ui_Design_concept-scaled.jpg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/19603065_Modern_3d_illustration_of_Ui_Design_concept-scaled.jpg	(from https://l2t.solutions/ blog/)
21:15:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:30%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ blog/)
21:15:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:30%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ blog/)
21:15:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:31%20GMT	https://l2t.solutions/ about	C:/Users/ADMIN/Documents/designweb/l2t.solutions/about	(from https://l2t.solutions/ blog/)
21:15:25	92017/92017	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202024%2014:15:31%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/16594377_C_Cooperation-scaled.jpg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/16594377_C_Cooperation-scaled.jpg	(from https://l2t.solutions/ about/)
21:15:25	8208/8208	---M-Z	200	added ('OK')	text/css	etag:%222010-664d9c67-d9524b112c4a944a;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-6670.css?ver=1716362343	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-6670c493.css	(from https://l2t.solutions/ about/)
21:15:26	106924/106924	---MCZ	200	added ('OK')	application/json	etag:%221754-1716992132;gz%22	https://l2t.solutions/ wp-json/wp/v2/pages/6670	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/wp/v2/pages/6670.json	(from https://l2t.solutions/ about/)
21:15:27	2746/2746	---M-Z	200	added ('OK')	application/json	etag:%221755-1716992132;gz%22	https://l2t.solutions/ wp-json/oembed/1.0/embed?url=https%3A%2F%2Fl2t.solutions%2Fabout%2F	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/oembed/1.0/embed4495.json	(from https://l2t.solutions/ about/)
21:15:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:32%20GMT	https://l2t.solutions/ ?p=6670	C:/Users/ADMIN/Documents/designweb/l2t.solutions/index5627.html	(from https://l2t.solutions/ about/)
21:15:27	3011/3011	---M-Z	200	added ('OK')	text/xml	etag:%221756-1716992133;gz%22	https://l2t.solutions/ wp-json/oembed/1.0/embed?url=https%3A%2F%2Fl2t.solutions%2Fabout%2F&format=xml	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/oembed/1.0/embed0fa0	(from https://l2t.solutions/ about/)
21:15:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:33%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ about/)
21:15:27	119188/119188	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202024%2014:15:33%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/23001043_coworking_07-scaled.jpg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/23001043_coworking_07-scaled.jpg	(from https://l2t.solutions/ about/)
21:15:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:33%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ about/)
21:15:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:33%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ about/)
21:15:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:33%20GMT	https://l2t.solutions/ about	C:/Users/ADMIN/Documents/designweb/l2t.solutions/about	(from https://l2t.solutions/ about/)
21:15:28	8049/8049	---M-Z	200	added ('OK')	text/css	etag:%221f71-664e2f2f-b918fa413c459702;gz%22	https://l2t.solutions/ wp-content/uploads/essential-addons-elementor/eael-7165.css?ver=1709858841	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/essential-addons-elementor/eael-716519bb.css	(from https://l2t.solutions/ about/)
21:15:28	5129/5129	---M-Z	200	added ('OK')	application/x-javascript	etag:%221409-664e2f2f-9f3e927b772b5325;gz%22	https://l2t.solutions/ wp-content/uploads/essential-addons-elementor/eael-7165.js?ver=1709858841	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/essential-addons-elementor/eael-716519bb.js	(from https://l2t.solutions/ about/)
21:15:29	6753/6753	---M-Z	200	added ('OK')	text/css	etag:%221a61-664e2f6e-5831fc583c4944c1;gz%22	https://l2t.solutions/ wp-content/uploads/essential-addons-elementor/eael-7043.css?ver=1709859980	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/essential-addons-elementor/eael-704309e3.css	(from https://l2t.solutions/ contact/)
21:15:29	18230/18230	---M-Z	200	added ('OK')	text/css	etag:%224736-664d317a-8f008f122fe3f39d;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-7043.css?ver=1716334970	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-70431a01.css	(from https://l2t.solutions/ contact/)
21:15:30	28348/28348	---MCZ	200	added ('OK')	application/json	etag:%221757-1716992135;gz%22	https://l2t.solutions/ wp-json/wp/v2/pages/7043	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/wp/v2/pages/7043.json	(from https://l2t.solutions/ contact/)
21:15:30	2358/2358	---M-Z	200	added ('OK')	application/json	etag:%221758-1716992135;gz%22	https://l2t.solutions/ wp-json/oembed/1.0/embed?url=https%3A%2F%2Fl2t.solutions%2Fcontact%2F	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/oembed/1.0/embedeea8.json	(from https://l2t.solutions/ contact/)
21:15:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:35%20GMT	https://l2t.solutions/ ?p=7043	C:/Users/ADMIN/Documents/designweb/l2t.solutions/index4b50.html	(from https://l2t.solutions/ contact/)
21:15:30	2563/2563	---M-Z	200	added ('OK')	text/xml	etag:%221759-1716992136;gz%22	https://l2t.solutions/ wp-json/oembed/1.0/embed?url=https%3A%2F%2Fl2t.solutions%2Fcontact%2F&format=xml	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/oembed/1.0/embed4fe0	(from https://l2t.solutions/ contact/)
21:15:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:36%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ contact/)
21:15:31	58514/58514	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202024%2014:15:36%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/16673258_sluzhba_podderzhki2_preobrazovannii_-scaled.jpg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/16673258_sluzhba_podderzhki2_preobrazovannii_-scaled.jpg	(from https://l2t.solutions/ contact/)
21:15:31	10094/10094	---M-Z	200	added ('OK')	text/css	etag:%22276e-665371c6-b5d73f897814a360;gz%22	https://l2t.solutions/ wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://l2t.solutions/ contact/)
21:15:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:36%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ contact/)
21:15:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:37%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ contact/)
